Number,Name,WeightGrams,ClassificationName,Code
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,H Industriell process,H0296
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,H Industriell process,H0306
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,H Industriell process,H0395
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,J Konserveringsmetod,J0135
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,J Konserveringsmetod,J0136
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,K Förpackningsmedium,K0003
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,M Förpackningstyp,M0172
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,M Förpackningstyp,M0197
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,N Förpackningsmaterial,N0036
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,P Etikettinfo,P0026
2059,"Glasspinne hallon o mjölk fett 5,5% typ SIA",100,R Land/område,R0376
2060,Glasspinne fett 10%,100,A Gruppindelning EuroFIR,A0789
2060,Glasspinne fett 10%,100,B Artklassificering,B1201
2060,Glasspinne fett 10%,100,C Del av växt/djur,C0235
2060,Glasspinne fett 10%,100,E Fysisk form,E0139
2060,Glasspinne fett 10%,100,F Värmebehandling,F0018
2060,Glasspinne fett 10%,100,G Tillagning,G0003
2060,Glasspinne fett 10%,100,H Industriell process,H0117
2060,Glasspinne fett 10%,100,H Industriell process,H0136
2060,Glasspinne fett 10%,100,H Industriell process,H0150
2060,Glasspinne fett 10%,100,H Industriell process,H0296
2060,Glasspinne fett 10%,100,J Konserveringsmetod,J0135
2060,Glasspinne fett 10%,100,J Konserveringsmetod,J0136
2060,Glasspinne fett 10%,100,K Förpackningsmedium,K0003
2060,Glasspinne fett 10%,100,M Förpackningstyp,M0172
2060,Glasspinne fett 10%,100,M Förpackningstyp,M0197
2060,Glasspinne fett 10%,100,N Förpackningsmaterial,N0036
2060,Glasspinne fett 10%,100,P Etikettinfo,P0026
2060,Glasspinne fett 10%,100,R Land/område,R0376
2060,Glasspinne fett 10%,100,Z Utmärkande drag,Z0186
2061,FiberBar naturell All-Bran,100,A Gruppindelning EuroFIR,A0812
2061,FiberBar naturell All-Bran,100,B Artklassificering,B1312
2061,FiberBar naturell All-Bran,100,C Del av växt/djur,C0288
2061,FiberBar naturell All-Bran,100,E Fysisk form,E0147
2061,FiberBar naturell All-Bran,100,F Värmebehandling,F0001
2061,FiberBar naturell All-Bran,100,G Tillagning,G0003
2061,FiberBar naturell All-Bran,100,H Industriell process,H0117
2061,FiberBar naturell All-Bran,100,H Industriell process,H0136
2061,FiberBar naturell All-Bran,100,H Industriell process,H0186
2061,FiberBar naturell All-Bran,100,H Industriell process,H0194
2061,FiberBar naturell All-Bran,100,H Industriell process,H0263
2061,FiberBar naturell All-Bran,100,H Industriell process,H0297
2061,FiberBar naturell All-Bran,100,H Industriell process,H0319
2061,FiberBar naturell All-Bran,100,H Industriell process,H0322
2061,FiberBar naturell All-Bran,100,H Industriell process,H0323
2061,FiberBar naturell All-Bran,100,H Industriell process,H0351
2061,FiberBar naturell All-Bran,100,J Konserveringsmetod,J0001
2061,FiberBar naturell All-Bran,100,K Förpackningsmedium,K0003
2061,FiberBar naturell All-Bran,100,M Förpackningstyp,M0159
2061,FiberBar naturell All-Bran,100,M Förpackningstyp,M0213
2061,FiberBar naturell All-Bran,100,N Förpackningsmaterial,N0036
2061,FiberBar naturell All-Bran,100,P Etikettinfo,P0026
2061,FiberBar naturell All-Bran,100,R Land/område,R0001
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,A Gruppindelning EuroFIR,A0820
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,B Artklassificering,B1312
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,C Del av växt/djur,C0208
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,E Fysisk form,E0147
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,F Värmebehandling,F0014
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,G Tillagning,G0005
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0148
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0150
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0173
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0207
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0260
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0263
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0297
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,H Industriell process,H0753
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,J Konserveringsmetod,J0116
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,K Förpackningsmedium,K0003
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,M Förpackningstyp,M0172
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,M Förpackningstyp,M0197
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,N Förpackningsmaterial,N0036
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,P Etikettinfo,P0026
2062,Knäckemacka vete olika fyllningar typ Wasa Sandwich,100,R Land/område,R0376
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,A Gruppindelning EuroFIR,A0820
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,B Artklassificering,B2352
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,C Del av växt/djur,C0133
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,E Fysisk form,E0147
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,F Värmebehandling,F0014
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,G Tillagning,G0005
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0143
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0148
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0150
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0173
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0207
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0263
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0337
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,H Industriell process,H0753
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,J Konserveringsmetod,J0116
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,K Förpackningsmedium,K0003
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,M Förpackningstyp,M0172
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,M Förpackningstyp,M0197
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,N Förpackningsmaterial,N0036
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,P Etikettinfo,P0026
2063,Fullkornsmacka råg olika fyllningar typ Wasa sandwich,100,R Land/område,R0376
2064,Falafel kikärtskroketter frysta,100,A Gruppindelning EuroFIR,A0831
2064,Falafel kikärtskroketter frysta,100,B Artklassificering,B1172
2064,Falafel kikärtskroketter frysta,100,C Del av växt/djur,C0133
2064,Falafel kikärtskroketter frysta,100,E Fysisk form,E0147
2064,Falafel kikärtskroketter frysta,100,F Värmebehandling,F0014
2064,Falafel kikärtskroketter frysta,100,G Tillagning,G0028
2064,Falafel kikärtskroketter frysta,100,H Industriell process,H0148
2064,Falafel kikärtskroketter frysta,100,H Industriell process,H0151
2064,Falafel kikärtskroketter frysta,100,H Industriell process,H0152
2064,Falafel kikärtskroketter frysta,100,H Industriell process,H0173
2064,Falafel kikärtskroketter frysta,100,H Industriell process,H0212
2064,Falafel kikärtskroketter frysta,100,H Industriell process,H0263
2064,Falafel kikärtskroketter frysta,100,J Konserveringsmetod,J0136
2064,Falafel kikärtskroketter frysta,100,K Förpackningsmedium,K0003
2064,Falafel kikärtskroketter frysta,100,M Förpackningstyp,M0159
2064,Falafel kikärtskroketter frysta,100,M Förpackningstyp,M0213
2064,Falafel kikärtskroketter frysta,100,N Förpackningsmaterial,N0039
2064,Falafel kikärtskroketter frysta,100,P Etikettinfo,P0026
2064,Falafel kikärtskroketter frysta,100,R Land/område,R0001
2065,Pytt-i-panna vegetarisk,100,A Gruppindelning EuroFIR,A0830
2065,Pytt-i-panna vegetarisk,100,B Artklassificering,B1218
2065,Pytt-i-panna vegetarisk,100,C Del av växt/djur,C0308
2065,Pytt-i-panna vegetarisk,100,E Fysisk form,E0152
2065,Pytt-i-panna vegetarisk,100,F Värmebehandling,F0001
2065,Pytt-i-panna vegetarisk,100,G Tillagning,G0001
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0136
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0148
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0151
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0173
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0212
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0263
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0319
2065,Pytt-i-panna vegetarisk,100,H Industriell process,H0338
2065,Pytt-i-panna vegetarisk,100,J Konserveringsmetod,J0136
2065,Pytt-i-panna vegetarisk,100,K Förpackningsmedium,K0003
2065,Pytt-i-panna vegetarisk,100,M Förpackningstyp,M0172
2065,Pytt-i-panna vegetarisk,100,M Förpackningstyp,M0197
2065,Pytt-i-panna vegetarisk,100,N Förpackningsmaterial,N0036
2065,Pytt-i-panna vegetarisk,100,P Etikettinfo,P0026
2065,Pytt-i-panna vegetarisk,100,R Land/område,R0001
2066,Sojakorv,100,A Gruppindelning EuroFIR,A0798
2066,Sojakorv,100,B Artklassificering,B1452
2066,Sojakorv,100,C Del av växt/djur,C0133
2066,Sojakorv,100,E Fysisk form,E0151
2066,Sojakorv,100,F Värmebehandling,F0001
2066,Sojakorv,100,G Tillagning,G0001
2066,Sojakorv,100,H Industriell process,H0136
2066,Sojakorv,100,H Industriell process,H0151
2066,Sojakorv,100,H Industriell process,H0164
2066,Sojakorv,100,H Industriell process,H0173
2066,Sojakorv,100,H Industriell process,H0205
2066,Sojakorv,100,H Industriell process,H0212
2066,Sojakorv,100,H Industriell process,H0263
2066,Sojakorv,100,H Industriell process,H0306
2066,Sojakorv,100,H Industriell process,H0319
2066,Sojakorv,100,H Industriell process,H0321
2066,Sojakorv,100,H Industriell process,H0753
2066,Sojakorv,100,J Konserveringsmetod,J0131
2066,Sojakorv,100,K Förpackningsmedium,K0003
2066,Sojakorv,100,M Förpackningstyp,M0159
2066,Sojakorv,100,M Förpackningstyp,M0213
2066,Sojakorv,100,N Förpackningsmaterial,N0001
2066,Sojakorv,100,P Etikettinfo,P0026
2066,Sojakorv,100,R Land/område,R0376
2066,Sojakorv,100,Z Utmärkande drag,Z0094
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,A Gruppindelning EuroFIR,A0800
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,B Artklassificering,B1452
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,C Del av växt/djur,C0133
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,E Fysisk form,E0147
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,F Värmebehandling,F0001
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,G Tillagning,G0001
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0151
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0173
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0205
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0212
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0263
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0319
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0321
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,H Industriell process,H0753
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,J Konserveringsmetod,J0136
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,K Förpackningsmedium,K0003
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,M Förpackningstyp,M0159
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,M Förpackningstyp,M0213
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,N Förpackningsmaterial,N0001
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,P Etikettinfo,P0026
2067,Gourmetbullar vegetariska djupfrysta typ Hälsans kök,100,R Land/område,R0376
2068,Vegetarisk färs sojaprotein fryst,100,A Gruppindelning EuroFIR,A0800
2068,Vegetarisk färs sojaprotein fryst,100,B Artklassificering,B1452
2068,Vegetarisk färs sojaprotein fryst,100,C Del av växt/djur,C0133
2068,Vegetarisk färs sojaprotein fryst,100,E Fysisk form,E0122
2068,Vegetarisk färs sojaprotein fryst,100,F Värmebehandling,F0003
2068,Vegetarisk färs sojaprotein fryst,100,G Tillagning,G0003
2068,Vegetarisk färs sojaprotein fryst,100,H Industriell process,H0151
2068,Vegetarisk färs sojaprotein fryst,100,H Industriell process,H0173
2068,Vegetarisk färs sojaprotein fryst,100,H Industriell process,H0263
2068,Vegetarisk färs sojaprotein fryst,100,H Industriell process,H0319
2068,Vegetarisk färs sojaprotein fryst,100,H Industriell process,H0753
2068,Vegetarisk färs sojaprotein fryst,100,J Konserveringsmetod,J0131
2068,Vegetarisk färs sojaprotein fryst,100,K Förpackningsmedium,K0003
2068,Vegetarisk färs sojaprotein fryst,100,M Förpackningstyp,M0172
2068,Vegetarisk färs sojaprotein fryst,100,M Förpackningstyp,M0197
2068,Vegetarisk färs sojaprotein fryst,100,N Förpackningsmaterial,N0001
2068,Vegetarisk färs sojaprotein fryst,100,P Etikettinfo,P0026
2068,Vegetarisk färs sojaprotein fryst,100,R Land/område,R0376
2069,"Vegebitar, grytbitar av veteprotein",100,A Gruppindelning EuroFIR,A0800
2069,"Vegebitar, grytbitar av veteprotein",100,B Artklassificering,B1312
2069,"Vegebitar, grytbitar av veteprotein",100,C Del av växt/djur,C0236
2069,"Vegebitar, grytbitar av veteprotein",100,E Fysisk form,E0147
2069,"Vegebitar, grytbitar av veteprotein",100,F Värmebehandling,F0001
2069,"Vegebitar, grytbitar av veteprotein",100,G Tillagning,G0001
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0136
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0151
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0164
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0173
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0205
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0212
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0263
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0319
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0321
2069,"Vegebitar, grytbitar av veteprotein",100,H Industriell process,H0753
2069,"Vegebitar, grytbitar av veteprotein",100,J Konserveringsmetod,J0131
2069,"Vegebitar, grytbitar av veteprotein",100,K Förpackningsmedium,K0003
2069,"Vegebitar, grytbitar av veteprotein",100,M Förpackningstyp,M0159
2069,"Vegebitar, grytbitar av veteprotein",100,M Förpackningstyp,M0213
2069,"Vegebitar, grytbitar av veteprotein",100,N Förpackningsmaterial,N0001
2069,"Vegebitar, grytbitar av veteprotein",100,P Etikettinfo,P0026
2069,"Vegebitar, grytbitar av veteprotein",100,R Land/område,R0376
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,A Gruppindelning EuroFIR,A0788
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,B Artklassificering,B1547
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,C Del av växt/djur,C0307
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,E Fysisk form,E0139
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,F Värmebehandling,F0001
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,G Tillagning,G0003
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,H Industriell process,H0148
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,H Industriell process,H0168
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,H Industriell process,H0173
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,H Industriell process,H0227
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,H Industriell process,H0338
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,J Konserveringsmetod,J0131
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,K Förpackningsmedium,K0003
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,M Förpackningstyp,M0159
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,M Förpackningstyp,M0213
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,N Förpackningsmaterial,N0001
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,P Etikettinfo,P0026
2070,Matlagningsbas m soja fett 17% Alpro soya Cuisine,100,R Land/område,
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,A Gruppindelning EuroFIR,A0812
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,B Artklassificering,B1322
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,C Del av växt/djur,C0133
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,E Fysisk form,E0147
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,F Värmebehandling,F0001
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,G Tillagning,G0003
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0136
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0147
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0168
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0173
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0194
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0229
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0263
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0297
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0303
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0319
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,H Industriell process,H0323
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,J Konserveringsmetod,J0001
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,K Förpackningsmedium,K0003
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,M Förpackningstyp,M0159
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,M Förpackningstyp,M0213
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,N Förpackningsmaterial,N0001
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,P Etikettinfo,P0026
2071,Müslibar fullkorn berikad typ Special K Bar Red fruit,100,R Land/område,R0001
